,,,,,INFORMACIÓN DEL CLIENTE,,,,,,,,,,,,,
ESTADO DE LA OPERACIÓN,,,,,,,Permanencia,,,,,,,,,,,
Identificación,,Días de,Estado de,,Actividad,Saldo de la,en la,Número de,Monto del,Tasa de,Ingreso,,Frecuencia,Dependencia,Tipo de,Profesión del,Bienes,
del crédito,Saldo vigente,atraso,crédito,,económica,cuota,vivienda,cuotas,crédito,interés,mensual,Sexo,de pago,ocupacional,cuota,cliente,raíces,Automóviles
5038,"20401,68 ",0,0,,6,195.22,348,36,35000,22,"1219,92",1,1,2,2,4,0,0
5039,"12213,64 ",0,0,,10,70.51,60,43,14050,"21,6","351,00",2,1,1,2,3,0,0
5040,"32461,85 ",0,0,,10,150.15,120,60,33000,"27,5","457,15",1,1,1,2,3,0,0
5041,"59442,86 ",0,0,,10,240.51,240,60,60000,22,"1126,76",1,1,1,2,3,0,1
5042,"96389,05 ",0,0,,3,364.31,24,60,104400,15,"1205,07",2,1,2,2,5,0,0
5043,"96389,05 ",0,0,,3,364.31,27,60,104400,15,"1472,21",2,1,2,2,4,0,0
5044,"32910,48 ",0,0,,3,192.2,24,36,36000,19,"1205,07",2,1,2,2,5,0,0
5045,"32910,48 ",0,0,,3,192.2,27,36,36000,19,"1472,21",2,1,2,2,4,0,0
5046,"2487,30 ",0,0,,8,95.32,240,24,12000,26,"247,00",1,1,2,2,5,0,1
5047,"10000,00 ",0,0,,6,144.18,285,12,10000,29,"737,70",2,1,2,2,4,0,0
5048,"3783,93 ",0,0,,6,116.67,240,24,15000,24,"384,10",2,1,2,2,4,0,0
5049,"12464,97 ",0,0,,10,83.54,72,36,15000,22,"776,00",2,1,1,2,3,0,0
5050,"98499,48 ",0,0,,8,1158.72,516,20,104500,17,"2184,14",1,3,2,2,5,0,0
5051,"5441,28 ",0,0,,9,144.82,120,53,"46158,49","21,6","1146,00",1,1,1,2,1,0,0
5052,"51930,02 ",0,0,,10,215.75,12,60,53000,22,"265,50",2,1,1,2,3,0,0
5053,"16403,19 ",0,0,,5,116.4,144,36,20900,22,"685,00",1,1,2,2,2,0,0
5054,"16403,19 ",0,0,,5,116.4,120,36,20900,22,"798,75",1,1,2,2,2,0,0
5055,"16403,19 ",0,0,,5,116.4,120,36,20900,22,"798,75",1,1,2,2,2,0,0
5056,"16914,93 ",0,0,,6,145.48,168,36,25000,"24,5","724,69",1,1,2,2,4,0,0
5057,"4215,59 ",0,0,,3,110.02,12,24,14000,26,"1366,13",1,1,2,2,4,0,0
5058,"6985,18 ",628,1,,10,0,60,30,24000,"19,88","437,00",2,1,1,2,2,0,0
5059,"6966,19 ",0,0,,10,65.73,12,36,11000,26,"212,16",1,1,1,2,3,0,0
5060,"12523,99 ",0,0,,10,121.65,69,36,21000,24,"469,00",1,1,1,2,3,0,0
5061,"7401,66 ",0,0,,6,132.15,96,24,17000,"24,5","516,00",1,1,2,2,4,0,0
5062,"61930,91 ",0,0,,6,370.63,12,36,69400,19,"1666,09",1,1,2,2,4,0,0
5063,"46128,08 ",0,0,,8,189.19,48,60,50000,"18,5","877,89",1,1,2,2,5,0,1
5064,"46128,08 ",0,0,,8,189.19,120,60,50000,"18,5","877,89",1,1,2,2,5,0,1
5065,"46128,08 ",0,0,,8,189.19,36,60,50000,"18,5","877,89",1,1,2,2,5,1,1
5066,"14488,21 ",0,0,,8,91.97,48,36,15000,29,"877,89",1,1,2,2,5,0,1
5067,"14488,21 ",0,0,,8,91.97,120,36,15000,29,"877,89",1,1,2,2,5,0,1
5068,"14488,21 ",0,0,,8,91.97,36,36,15000,29,"877,89",1,1,2,2,5,1,1
5069,"8633,21 ",0,0,,7,89.2,120,36,15000,26,"387,85",2,1,2,2,4,0,0
5070,"12813,03 ",0,0,,9,73.89,120,36,14000,18,"363,47",1,1,1,2,3,0,0
5071,"26947,34 ",0,0,,10,187.67,72,36,32000,"25,5","750,00",1,1,2,2,3,0,0
5072,"15638,15 ",0,0,,8,103.62,120,36,17500,"25,5","762,20",1,1,2,2,5,0,1
5073,"15638,15 ",0,0,,8,103.62,120,36,17500,"25,5","762,20",1,1,2,2,5,0,1
5074,"574,10 ",0,0,,10,84.44,12,36,16500,"15,5","227,46",1,1,1,2,3,0,0
5075,"97131,75 ",0,0,,10,412.95,21,60,104500,21,"2200,00",1,1,1,2,1,0,0
5076,"41647,78 ",0,0,,7,199.86,12,60,55000,17,"682,44",2,1,2,2,5,0,0
5077,"29425,01 ",0,0,,7,219.28,144,36,40100,20,"531,08",2,1,2,2,4,0,1
5078,"1012,50 ",0,0,,10,103.79,12,36,2600,"20,02","264,56",2,1,1,2,3,0,0
5079,"7354,25 ",0,0,,10,366.87,120,36,70000,"13,43","1069,00",1,1,1,2,3,0,1
5080,"13345,74 ",0,0,,10,101.12,120,36,17000,"25,5","755,00",1,1,1,2,3,0,0
5081,"11570,02 ",0,0,,10,81.04,240,40,15000,"21,6","718,00",2,1,1,2,3,0,0
5082,"16247,24 ",0,0,,10,81.46,360,48,17500,22,"348,96",1,1,1,2,3,0,0
5083,"30369,21 ",0,0,,8,206.18,24,36,35000,"25,5","384,00",1,1,2,2,5,0,1
5084,"62466,32 ",0,0,,6,373.83,120,36,70000,19,"1861,83",2,1,2,2,4,0,0
5085,"19311,82 ",0,0,,10,96.82,84,48,21000,22,"179,29",1,1,1,2,3,0,0
5086,"6836,63 ",0,0,,8,116.99,216,24,15000,"24,5","441,33",2,1,1,2,5,0,1
5087,"6836,63 ",0,0,,8,116.99,24,24,15000,"24,5","314,98",2,1,2,2,5,0,1
5088,"18690,69 ",0,0,,10,106.23,120,42,21000,22,"298,14",1,1,1,2,3,0,0
5089,"18690,69 ",0,0,,10,106.23,108,42,21000,22,"240,12",1,1,1,2,3,0,0
5090,"8693,44 ",0,0,,3,93.23,244,36,16000,24,"1175,08",2,1,2,2,4,0,0
5091,"8693,44 ",0,0,,3,93.23,240,36,16000,24,"1175,08",2,1,2,2,4,0,0
5092,"8693,44 ",0,0,,3,93.23,120,36,16000,24,"555,00",2,1,1,2,4,0,0
5093,"9536,86 ",0,0,,3,61.72,244,36,10000,29,"1175,08",2,1,2,2,4,0,0
5094,"9536,86 ",0,0,,3,61.72,240,36,10000,29,"1175,08",2,1,2,2,4,0,0
5095,"9536,86 ",0,0,,3,61.72,120,36,10000,29,"555,00",2,1,1,2,4,0,0
5096,"74000,00 ",0,0,,10,301.31,60,60,74000,22,"824,88",1,1,1,2,3,0,0
5097,"3114,94 ",0,0,,8,117.7,192,36,22000,"14,68","502,37",1,1,1,2,3,0,1
5098,"73635,58 ",0,0,,8,341.34,240,48,76400,20,"850,00",2,1,2,2,4,0,1
5099,"25703,52 ",0,0,,6,287.48,240,18,30000,22,"940,12",2,1,2,2,4,0,0
5100,"25703,52 ",0,0,,6,287.48,248,18,30000,22,"992,75",2,1,2,2,4,0,0
5101,"89631,13 ",87,1,,8,350.65,120,72,104500,"17,66","1311,33",1,1,2,2,5,0,1
5102,"55465,07 ",0,0,,8,313.12,36,48,69700,20,"1481,73",2,1,2,2,4,0,1
5103,"4141,24 ",0,0,,6,456.02,75,36,12000,"15,94","3679,00",2,1,2,2,4,0,1
5104,"4141,24 ",0,0,,6,456.02,60,36,12000,"15,94","1236,00",2,1,2,2,4,0,1
5105,"79621,63 ",0,0,,6,585.51,75,36,104000,"21,6","3679,00",2,1,2,2,4,0,1
5106,"79621,63 ",0,0,,6,585.51,60,36,104000,"21,6","1236,00",2,1,2,2,4,0,1
5107,"2720,33 ",115,1,,5,0,60,36,25000,20,"594,34",1,1,2,2,4,0,0
5108,"855,99 ",0,0,,5,87.77,60,36,2200,"20,02","594,34",1,1,2,2,4,0,0
5109,"14786,56 ",0,0,,10,101.9,60,36,18000,22,"324,67",1,1,1,2,3,0,0
5110,"17695,44 ",0,0,,6,147.97,48,36,25000,"25,5","372,01",1,1,1,2,3,0,0
5111,"21825,94 ",0,0,,7,208.3,12,60,56000,"15,86","586,52",2,1,2,2,4,0,0
5112,"65492,89 ",0,0,,10,373.61,192,36,70000,19,"924,57",1,1,1,2,4,0,0
5113,"24195,26 ",0,0,,6,164.26,48,36,28000,"25,5","4632,06",2,1,2,2,4,0,0
5114,"18373,45 ",0,0,,10,116.88,120,36,21000,22,"300,00",2,1,1,2,3,0,0
5115,"11688,24 ",0,0,,6,94.41,300,36,16100,"25,5","416,40",2,1,2,2,4,0,0
5116,"804,94 ",0,0,,10,168.71,9,36,4600,"12,23","634,81",2,1,1,2,3,0,1
5117,"32746,43 ",0,0,,8,186.81,60,36,35000,19,"1178,70",1,1,2,2,4,0,0
5118,"103000,00 ",0,0,,10,1194.11,135,20,103000,19,"1042,64",1,3,2,2,5,1,1
5119,"103000,00 ",0,0,,10,1194.11,132,20,103000,19,"700,21",1,3,2,2,4,1,1
5120,"1761,21 ",0,0,,6,195.03,12,36,5000,"16,92","2313,21",2,1,2,2,4,0,1
5121,"31430,68 ",0,0,,8,218.44,552,36,40100,20,"798,81",2,1,2,2,4,0,0
5122,"11818,22 ",0,0,,6,126.71,120,36,22000,24,"1089,87",2,1,2,2,4,0,0
5123,"20544,52 ",0,0,,3,124.74,120,36,21000,"25,5","525,72",1,1,2,2,5,0,0
5124,"20544,52 ",0,0,,3,124.74,114,36,21000,"25,5","623,96",1,1,2,2,5,0,0
5125,"27271,11 ",0,0,,3,158.24,144,36,28000,22,"912,97",2,1,2,2,5,0,0
5126,"13719,03 ",0,0,,10,72.32,60,46,"16108,7","21,6","292,00",2,1,1,2,3,0,0
5127,"11166,76 ",0,0,,10,118.12,12,36,21000,22,"166,00",1,1,1,2,3,0,0
5128,"9131,11 ",0,0,,8,163.03,120,24,21000,"24,5","295,00",1,1,2,2,5,0,1
5129,"19092,66 ",0,0,,8,118.52,120,36,21000,22,"295,00",1,1,2,2,5,0,1
5130,"15238,88 ",0,0,,10,90.92,84,45,"19806,77","21,6","383,00",1,1,1,2,3,0,1
5131,"651,94 ",0,0,,3,116.06,60,36,3000,22,"1486,96",2,1,2,2,4,0,0
5132,"18315,72 ",0,0,,10,167.61,60,36,30000,22,"1469,40",1,1,1,2,3,0,0
5133,"93906,81 ",0,0,,8,523.69,180,36,98000,19,"1046,16",1,1,2,2,5,0,0
5134,"11740,99 ",0,0,,10,93.96,144,36,16000,"24,5","340,00",1,1,1,2,3,0,0
5135,"11740,99 ",0,0,,10,93.96,156,36,16000,"24,5","523,81",1,1,1,2,3,0,0
5136,"21105,86 ",0,0,,6,167.17,300,60,48000,"13,43","2340,80",2,1,2,2,4,0,0
5137,"27495,41 ",0,0,,6,130.7,300,60,32105,"21,5","2340,80",2,1,2,2,4,0,0
5138,"25407,59 ",16,0,,10,121.29,60,60,27880,"25,5","719,00",2,1,1,2,5,0,0
5139,"2064,29 ",0,0,,6,304.25,120,36,57600,"15,65","1835,00",1,1,2,2,5,0,1
5140,"516,33 ",0,0,,6,76.1,120,36,14400,18,"1835,00",1,1,2,2,5,0,1
5141,"17639,66 ",0,0,,6,146.2,120,36,25000,"24,5","1835,00",1,1,2,2,5,0,1
5142,"2421,36 ",0,0,,8,368.01,60,36,10000,"12,23","1231,92",1,1,2,2,5,0,1
5143,"56000,00 ",0,0,,3,244.36,300,48,56000,19,"565,72",2,1,2,2,4,0,0
5144,"50999,04 ",0,0,,10,259.82,6,48,56000,22,"594,59",1,1,1,2,3,0,0
5145,"9771,78 ",0,0,,10,87.05,36,36,15000,24,"470,00",1,1,1,2,3,0,0
5146,"62980,35 ",0,0,,6,381.56,216,36,70000,20,"1442,00",1,1,2,2,4,0,0
5147,"28387,75 ",0,0,,3,164.89,240,39,31000,"21,6","3214,00",1,1,2,2,1,0,0
5148,"2041,35 ",0,0,,10,63.25,240,24,8000,26,"230,00",1,1,1,2,3,0,0
5149,"9220,47 ",0,0,,10,207.39,264,18,21000,"24,5","542,00",1,1,1,2,3,0,0
5150,"21235,80 ",0,0,,8,203.2,120,36,36000,22,"618,46",1,1,2,2,5,0,1
5151,"17635,90 ",0,0,,10,198.51,12,36,35000,23,"312,34",2,1,1,2,3,0,0
5152,"56185,16 ",0,0,,3,378.94,263,36,69700,20,"3206,00",1,1,2,2,2,0,0
5153,"34547,38 ",0,0,,6,188.55,324,36,35000,19,"1271,07",2,1,2,2,4,0,1
5154,"9368,55 ",0,0,,10,87.03,216,36,15000,24,"249,00",1,1,1,2,3,0,0
5155,"2169,74 ",0,0,,6,109.48,60,24,14000,25,"360,53",1,1,2,2,4,0,0
5156,"46931,87 ",0,0,,6,571.85,36,49,"119225,36","21,6","2494,79",1,1,2,2,4,0,1
5157,"9766,03 ",0,0,,10,193.85,84,24,25000,24,"1320,19",2,1,1,2,3,0,0
5158,"4690,31 ",26,0,,9,120.44,120,36,22000,"16,52","1625,00",2,1,1,2,2,0,0
5159,"17881,99 ",0,0,,10,168.06,60,30,25000,"25,5","846,00",1,1,1,2,3,0,0
5160,"20197,66 ",0,0,,10,139.19,60,36,25000,22,"846,00",1,1,1,2,3,0,0
5161,"24777,29 ",0,0,,10,157.61,60,36,28000,22,"545,77",1,1,1,2,3,0,0
5162,"23045,61 ",105,1,,7,196.81,540,36,35000,22,"1545,06",2,1,2,2,4,0,0
5163,"23045,61 ",105,1,,7,196.81,552,36,35000,22,"645,35",2,1,2,2,4,0,1
5164,"17319,54 ",0,0,,10,123.89,60,36,21000,"25,5","1399,75",1,1,1,2,1,0,1
5165,"37900,29 ",0,0,,8,286.45,207,36,51000,22,"1263,25",1,1,2,2,4,0,0
5166,"37900,29 ",0,0,,8,286.45,180,36,51000,22,"1906,73",1,1,2,2,4,0,0
5167,"37900,29 ",0,0,,8,286.45,186,36,51000,22,"1689,50",1,1,2,2,4,0,0
5168,"37900,29 ",0,0,,8,286.45,192,36,51000,22,"2267,81",1,1,2,2,4,0,0
5169,"2298,54 ",0,0,,10,115.78,120,24,15000,24,"482,00",1,1,1,2,3,0,0
5170,"3394,90 ",0,0,,6,207.26,21,48,7000,"12,23","1774,94",2,1,2,2,4,0,0
5171,"32921,79 ",0,0,,10,158.22,24,60,35000,"27,5","1607,00",2,1,1,2,3,0,1
5172,"32921,79 ",0,0,,10,158.22,12,60,35000,"27,5","105,00",2,1,1,2,3,0,0
5173,"2298,80 ",0,0,,10,233.39,48,36,6000,"17,84","763,00",1,1,1,2,3,0,0
5174,"2298,80 ",0,0,,10,233.39,120,36,6000,"17,84","732,00",1,1,1,2,3,0,0
5175,"12971,51 ",0,0,,8,137.21,60,24,18000,22,"1050,00",1,1,2,2,4,0,1
5176,"46892,91 ",0,0,,7,217.38,84,48,49000,20,"794,60",2,1,2,2,4,1,0
5177,"7486,61 ",0,0,,8,268.83,252,60,10000,"17,81","1751,76",2,1,2,2,4,0,1
5178,"4290,59 ",105,1,,10,129.76,300,36,25000,17,"114,79",2,1,1,2,3,0,0
5179,"32267,85 ",0,0,,10,153.29,179,60,34000,"27,5","551,00",1,1,1,2,3,0,0
5180,"26523,26 ",0,0,,10,153.28,240,36,28000,20,"565,30",1,1,1,2,3,0,1
5181,"3303,95 ",0,0,,10,402.62,120,36,10400,"16,78","3080,00",1,1,1,2,1,0,1
5182,"43846,12 ",0,0,,10,190.22,60,60,47000,22,"777,47",1,1,1,2,3,0,0
5183,"12958,86 ",0,0,,10,84.56,384,36,15000,22,"917,08",1,1,2,2,4,0,0
5184,"1415,38 ",0,0,,8,191.68,12,36,5000,"15,19","594,00",1,1,2,2,5,0,1
5185,"25929,72 ",0,0,,10,120.89,168,48,26000,22,"495,00",1,1,1,2,3,1,0
5186,"9232,97 ",0,0,,7,207.74,156,18,21000,"24,5","683,66",2,1,2,2,4,0,0
5187,"23889,12 ",0,0,,10,155.89,24,36,28000,22,"328,00",1,1,1,2,3,0,0
5188,"55440,44 ",0,0,,10,377.59,300,36,69700,20,"1017,45",1,1,1,2,3,0,0
5189,"55440,44 ",0,0,,10,377.59,310,36,69700,20,"1686,34",1,1,1,2,3,0,0
5190,"55440,44 ",0,0,,10,377.59,311,36,69700,20,"1753,69",1,1,1,2,3,0,0
5191,"12230,88 ",0,0,,10,93.01,300,48,20000,22,"1017,45",1,1,1,2,3,0,0
5192,"12230,88 ",0,0,,10,93.01,310,48,20000,22,"1686,34",1,1,1,2,3,0,0
5193,"12230,88 ",0,0,,10,93.01,311,48,20000,22,"1753,69",1,1,1,2,3,0,0
5194,"18000,00 ",0,0,,8,83.72,420,48,18000,22,"865,15",1,1,2,2,5,0,1
5195,"18000,00 ",0,0,,8,83.72,384,48,18000,22,"598,50",1,1,2,2,5,0,1
5196,"87043,79 ",0,0,,5,586.35,216,36,104000,"21,6","2990,04",1,1,2,2,5,0,1
5197,"11662,95 ",0,0,,10,97.52,23,36,16500,"25,5","147,20",2,1,1,2,3,0,0
5198,"11662,95 ",0,0,,10,97.52,12,36,16500,"25,5","129,12",2,1,1,2,3,0,0
5199,"17959,75 ",0,0,,3,117.2,60,36,21000,22,"137,87",2,1,2,2,4,0,0
5200,"79552,21 ",0,0,,6,305.32,120,60,84000,17,"804,64",1,1,2,2,4,0,0
5201,"18134,14 ",0,0,,3,152.66,120,24,20000,22,"539,00",1,1,2,2,4,0,0
5202,"518,12 ",0,0,,6,109.08,5,36,2900,"14,09","3244,22",1,1,2,2,1,0,0
5203,"31505,33 ",0,0,,10,150.45,96,60,34500,"25,5","536,00",1,1,1,2,3,0,0
5204,"24502,44 ",0,0,,10,204.88,144,36,35000,"25,5","856,75",1,1,1,2,3,0,1
5205,"4677,43 ",0,0,,8,199.36,60,12,14000,"27,5","419,97",1,1,2,2,5,0,1
5206,"4677,43 ",0,0,,8,199.36,36,12,14000,"27,5","634,76",1,1,2,2,5,0,1
5207,"28393,38 ",0,0,,6,197.34,144,36,35001,"21,6","2657,07",2,1,2,2,4,0,0
5208,"2734,75 ",0,0,,6,137.4,240,36,25000,"16,05","5520,00",2,1,2,2,4,0,1
5209,"33298,01 ",0,0,,9,199.61,34,36,35000,"21,6","2567,00",2,1,1,2,3,0,1
5210,"10501,98 ",0,0,,6,118.74,60,24,14200,32,"379,70",2,1,2,2,4,0,0
5211,"6744,21 ",16,0,,3,84.96,120,24,10000,32,"374,24",1,1,2,2,4,0,0
5212,"8169,05 ",0,0,,3,82.34,120,24,10000,29,"374,24",1,1,2,2,4,0,0
5213,"23077,70 ",0,0,,10,231.78,193,18,24000,22,"491,00",1,1,1,2,3,0,0
5214,"600,00 ",0,0,,8,307.62,240,60,18000,"12,23","1000,00",1,1,2,1,5,0,1
5215,"600,00 ",0,0,,8,307.62,242,60,18000,"12,23","1000,00",1,1,2,1,5,0,1
5216,"2350,10 ",0,0,,8,117.79,240,34,20700,"15,29","1000,00",1,1,2,2,5,0,1
5217,"2350,10 ",0,0,,8,117.79,242,34,20700,"15,29","1000,00",1,1,2,2,5,0,1
5218,"14520,02 ",0,0,,8,549.73,240,60,20000,"17,96","1000,00",1,1,2,2,5,0,1
5219,"14520,02 ",0,0,,8,549.73,242,60,20000,"17,96","1000,00",1,1,2,2,5,0,1
5220,"60699,40 ",0,0,,6,331.24,168,36,62000,19,"2223,00",1,1,2,2,4,0,1
5221,"23967,41 ",0,0,,6,176.32,240,36,30000,"25,5","484,53",1,1,2,2,4,0,0
5222,"6398,56 ",0,0,,10,126.26,192,24,16500,22,"427,00",1,1,1,2,3,0,0
5223,"21024,19 ",0,0,,10,140.9,190,36,25000,22,"438,00",2,1,1,2,3,0,0
5224,"21024,19 ",0,0,,10,140.9,180,36,25000,22,"418,03",2,1,1,2,3,0,0
5225,"13701,93 ",0,0,,9,77.45,120,50,17290,"21,6","1008,24",2,1,1,2,3,0,0
5226,"36443,11 ",0,0,,6,164.13,120,60,42000,20,"417,60",2,1,2,2,4,0,0
5227,"10783,82 ",0,0,,8,381.61,24,60,14500,"16,86","920,00",1,1,2,2,5,0,1
5228,"10783,82 ",0,0,,8,381.61,120,60,14500,"16,86","886,80",1,1,2,2,5,0,1
5229,"23474,39 ",0,0,,10,136.05,120,48,29500,22,"454,90",1,1,1,2,3,0,0
5230,"16031,85 ",0,0,,10,144.29,65,36,25000,"24,5","511,57",1,1,1,2,3,0,1
5231,"60587,40 ",0,0,,10,255.71,4,60,66000,20,"847,93",1,1,1,2,3,0,0
5232,"60587,40 ",0,0,,10,255.71,12,60,66000,20,"798,47",1,1,2,2,5,0,0
5233,"34506,75 ",0,0,,3,297.43,30,24,40100,20,"848,25",1,1,2,2,4,0,1
5234,"34506,75 ",0,0,,3,297.43,12,24,40100,20,"1434,06",1,1,2,2,4,0,1
5235,"1246,44 ",0,0,,8,151.18,12,36,4000,"15,92","438,80",1,1,2,2,5,0,1
5236,"15690,66 ",0,0,,10,101.49,120,36,18000,22,"357,00",1,1,1,2,3,0,0
5237,"9262,36 ",0,0,,10,119.76,16,26,16100,"25,5","418,75",1,1,1,2,3,0,0
5238,"57382,78 ",0,0,,8,551.47,48,36,98000,"21,6","1852,19",2,1,2,2,4,0,1
5239,"57382,78 ",0,0,,8,551.47,12,36,98000,"21,6","1943,73",2,1,2,2,4,0,1
5240,"1281,53 ",0,0,,6,119.65,120,36,3000,"21,72","572,55",1,1,2,2,3,0,0
5241,"6299,11 ",0,0,,6,116.54,120,24,14000,32,"572,55",1,1,2,2,3,0,0
5242,"7382,02 ",0,0,,6,131.8,216,24,17000,"24,5","506,44",2,1,2,2,4,0,0
5243,"12454,74 ",0,0,,10,113.89,120,24,15000,22,"591,25",2,1,2,2,4,0,0
5244,"20787,45 ",0,0,,10,139.31,60,36,25000,22,"492,00",1,1,1,2,3,0,0
5245,"49109,58 ",0,0,,8,191.93,48,60,50000,"19,5","1004,52",1,1,2,2,5,0,0
5246,"15500,74 ",0,0,,9,151.87,48,48,35000,"13,83","263,08",2,1,1,2,3,0,1
5247,"67075,96 ",0,0,,6,374.09,352,36,70000,19,"1632,40",2,1,2,2,4,0,1
5248,"26545,30 ",0,0,,8,167.87,420,36,30000,"21,5","396,00",1,1,1,2,3,0,0
5249,"15787,72 ",0,0,,7,110.88,208,36,20000,21,"965,73",2,1,2,2,4,0,0
5250,"15787,72 ",0,0,,7,110.88,180,36,20000,21,"580,50",2,1,2,2,4,0,0
5251,"10853,60 ",0,0,,10,116.37,120,36,20350,24,"300,00",1,1,1,2,3,0,1
5252,"20000,00 ",0,0,,10,111.62,120,36,20000,22,"490,00",1,1,1,2,3,0,0
5253,"736,14 ",0,0,,10,129.8,180,36,3500,"12,7","378,11",1,1,1,2,3,0,0
5254,"18071,86 ",0,0,,10,90.61,216,48,19500,22,"410,00",1,1,1,2,3,0,0
5255,"58340,51 ",0,0,,10,283.42,12,48,63000,20,"657,78",1,1,2,2,2,0,0
5256,"115976,35 ",0,0,,6,360.51,96,84,120000,17,"643,00",1,1,2,2,4,0,0
5257,"57638,86 ",0,0,,6,234.78,96,60,60000,"20,5","643,00",1,1,2,2,4,0,0
5258,"20767,54 ",0,0,,3,174.83,48,24,23000,22,"774,49",1,1,2,2,5,0,1
5259,"20767,54 ",0,0,,3,174.83,48,24,23000,22,"843,49",1,1,2,2,5,0,1
5260,"20767,54 ",0,0,,3,174.83,60,24,23000,22,"601,35",1,1,2,2,4,0,0
5261,"15861,19 ",0,0,,8,122.8,12,36,21000,"24,5","408,84",1,1,2,2,5,0,1
5262,"4034,33 ",0,0,,10,41.69,60,36,7000,26,"180,17",1,1,1,2,3,0,0
5263,"23841,46 ",0,0,,8,167.01,36,36,30000,22,"746,27",1,1,2,2,5,0,1
5264,"22101,46 ",0,0,,10,106,96,60,23500,"27,5","630,00",1,1,1,2,3,0,0
5265,"1391,06 ",0,0,,10,150.49,72,36,4160,"11,92","580,57",1,1,1,2,3,0,1
5266,"69000,00 ",0,0,,3,11116.11,60,1,69000,22,"11079,07",1,6,1,3,3,0,0
5267,"40386,80 ",0,0,,10,319.99,120,60,91200,"13,23","1235,00",1,1,2,2,4,0,0
5268,"10096,41 ",0,0,,10,80,120,60,22800,15,"1235,00",1,1,2,2,4,0,0
5269,"8649,98 ",0,0,,8,194.3,24,24,25000,24,"627,95",1,1,2,2,5,0,0
5270,"62020,16 ",0,0,,6,371.16,261,36,69500,19,"1655,12",1,1,2,2,4,0,0
5271,"62020,16 ",0,0,,6,371.16,36,36,69500,19,"1247,57",1,1,2,2,4,0,0
5272,"10841,74 ",0,0,,10,114.69,120,24,15000,22,"488,00",1,1,1,2,3,0,0
5273,"17913,82 ",0,0,,6,140.72,84,60,37450,"14,84","1168,68",1,1,2,2,4,0,1
5274,"68900,00 ",0,0,,8,376.93,194,36,68900,20,"762,63",1,1,2,2,3,0,1
5275,"2325,33 ",0,0,,10,117.14,324,24,15000,24,"278,25",1,1,1,2,3,0,0
5276,"2281,95 ",0,0,,6,214.08,60,36,5500,"19,18","692,12",1,1,2,2,4,0,0
5277,"16449,60 ",0,0,,10,119.79,180,36,20500,"24,5","424,00",1,1,1,2,3,0,0
5278,"19021,27 ",0,0,,10,241.18,120,18,25000,22,"594,00",1,1,1,2,3,0,0
5279,"17769,63 ",0,0,,10,123.75,12,36,21000,"25,5","584,00",1,1,1,2,3,0,0
5280,"20698,24 ",0,0,,6,135.06,216,30,21000,22,"805,64",2,1,2,2,4,0,0
5281,"42455,91 ",0,0,,10,1076.79,240,10,45000,20,"4695,79",1,6,2,2,1,0,0
5282,"13686,02 ",0,0,,10,84.96,5,36,15000,22,"346,57",2,1,1,2,3,0,0
5283,"34714,57 ",0,0,,10,227.53,168,36,42000,20,"752,68",1,1,1,2,3,0,1
5284,"34714,57 ",0,0,,10,227.53,160,36,42000,20,"624,17",1,1,1,2,3,0,1
5285,"30000,00 ",0,0,,3,236.93,24,24,30000,"25,5","1010,32",2,1,2,2,4,0,0
5286,"99750,80 ",0,0,,10,557.81,120,44,115000,"21,6","2188,00",1,1,1,2,1,0,1
5287,"54066,39 ",0,0,,10,335.62,120,36,60000,22,"2188,00",1,1,1,2,1,0,1
5288,"23367,22 ",0,0,,10,110.44,243,48,24000,22,"435,41",1,1,2,2,5,0,0
5289,"37045,31 ",0,0,,10,164.03,214,48,37600,19,"649,71",1,1,2,2,5,0,1
5290,"24086,36 ",0,0,,6,204.36,180,36,36000,"21,6","645,90",1,1,2,2,4,0,1
5291,"49747,83 ",0,0,,6,210.95,240,60,52000,22,"1215,40",2,1,2,2,4,0,0
5292,"19787,37 ",0,0,,6,112.46,240,36,20000,22,"1112,82",1,1,2,2,4,0,0
5293,"19787,37 ",0,0,,6,112.46,253,36,20000,22,"1203,57",1,1,2,2,4,0,0
5294,"19787,37 ",0,0,,6,112.46,252,36,20000,22,"1186,68",1,1,2,2,4,0,0
5295,"16100,00 ",0,0,,6,95.11,240,36,16100,"25,5","1112,82",1,1,2,2,4,0,0
5296,"16100,00 ",0,0,,6,95.11,253,36,16100,"25,5","1203,57",1,1,2,2,4,0,0
5297,"16100,00 ",0,0,,6,95.11,252,36,16100,"25,5","1186,68",1,1,2,2,4,0,0
5298,"2011,17 ",0,0,,3,205.97,204,36,5200,"19,95","548,37",1,1,2,2,5,0,0
5299,"13642,39 ",0,0,,10,268.81,60,18,28000,22,"743,00",1,1,1,2,3,0,0
5300,"20596,17 ",0,0,,8,161.05,240,24,21000,22,"1162,15",1,1,2,2,5,0,1
5301,"20596,17 ",0,0,,8,161.05,12,24,21000,22,"693,80",1,1,1,2,3,0,1
5302,"339,14 ",0,0,,10,50.58,120,12,3500,32,"359,00",2,1,1,2,3,0,0
5303,"18892,45 ",0,0,,10,134.07,228,32,22000,22,"464,00",1,1,1,2,3,0,0
5304,"26220,54 ",0,0,,10,182.03,6,36,30000,"27,5","787,61",1,1,1,2,3,0,0
5305,"37883,51 ",0,0,,3,235.35,360,36,43000,20,"495,97",1,1,2,2,4,0,0
